MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:3529431,Crocc,"ciliary rootlet coiled-coil, rootletin",4,,structural constituent of cytoskeleton,"happens in camera-type eye photoreceptor cell,happens in retina|happens in tracheal epithelial cell,happens in trachea",,IMP,MGI:3580447 ,J:98885 
MGI:3529431,Crocc,"ciliary rootlet coiled-coil, rootletin",4,,structural molecule activity,,,IDA,,J:80161 
MGI:88515,Cryaa,"crystallin, alpha A",17,,structural constituent of eye lens,,,TAS,,J:86897 
MGI:88516,Cryab,"crystallin, alpha B",9,,structural constituent of eye lens,,,TAS,,J:86897 
MGI:88518,Cryba1,"crystallin, beta A1",11,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88518,Cryba1,"crystallin, beta A1",11,,structural constituent of eye lens,,,TAS,,J:87461 
MGI:104336,Cryba2,"crystallin, beta A2",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:104336,Cryba2,"crystallin, beta A2",1,,structural constituent of eye lens,,,TAS,,J:87461 
MGI:102716,Cryba4,"crystallin, beta A4",5,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:102716,Cryba4,"crystallin, beta A4",5,,structural constituent of eye lens,,,ISO,RGD:61962 ,J:155856 
MGI:104992,Crybb1,"crystallin, beta B1",5,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:104992,Crybb1,"crystallin, beta B1",5,,structural constituent of eye lens,,,ISO,RGD:2416 ,J:155856 
MGI:88519,Crybb2,"crystallin, beta B2",5,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88519,Crybb2,"crystallin, beta B2",5,,structural constituent of eye lens,,,IDA,,J:8166 
MGI:102717,Crybb3,"crystallin, beta B3",5,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:102717,Crybb3,"crystallin, beta B3",5,,structural constituent of eye lens,,,ISO,RGD:61980 ,J:155856 
MGI:2676311,Crybg3,beta-gamma crystallin domain containing 3,16,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88521,Cryga,"crystallin, gamma A",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88522,Crygb,"crystallin, gamma B",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88522,Crygb,"crystallin, gamma B",1,,structural constituent of eye lens,,,IDA,,J:115522 
MGI:88523,Crygc,"crystallin, gamma C",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88523,Crygc,"crystallin, gamma C",1,,structural constituent of eye lens,,,TAS,,J:73804 
MGI:88524,Crygd,"crystallin, gamma D",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88524,Crygd,"crystallin, gamma D",1,,structural constituent of eye lens,,,IDA,,J:126881 
MGI:88524,Crygd,"crystallin, gamma D",1,,structural constituent of eye lens,,,ISO,RGD:2422 ,J:155856 
MGI:88525,Cryge,"crystallin, gamma E",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:88526,Crygf,"crystallin, gamma F",1,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:2449167,Crygn,"crystallin, gamma N",5,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:1298216,Crygs,"crystallin, gamma S",16,,structural constituent of eye lens,,,IBA,PTN001721602 ,J:265628 
MGI:1298216,Crygs,"crystallin, gamma S",16,,structural constituent of eye lens,,,IMP,MGI:2181679 ,J:77271 
MGI:88549,Csrp1,cysteine and glycine-rich protein 1,1,,structural constituent of muscle,,,IBA,PTN001198226 ,J:265628 
MGI:1330824,Csrp3,cysteine and glycine-rich protein 3,7,,structural constituent of muscle,,,IBA,PTN001198226 ,J:265628 
MGI:1330824,Csrp3,cysteine and glycine-rich protein 3,7,,structural constituent of muscle,happens in UBERON:0002494,,IMP,,J:80992 
MGI:1330824,Csrp3,cysteine and glycine-rich protein 3,7,,structural constituent of muscle,,,ISO,P50461 ,J:164563 
MGI:1201686,Ctbp2,C-terminal binding protein 2,7,,structural constituent of presynaptic active zone,happens in photoreceptor ribbon synapse,,IDA,,J:233453 
MGI:1201686,Ctbp2,C-terminal binding protein 2,7,,structural constituent of presynaptic active zone,happens in photoreceptor ribbon synapse,,IMP,,J:233453 
MGI:88274,Ctnna1,"catenin (cadherin associated protein), alpha 1",18,,structural molecule activity,,,IEA,IPR000633 ,J:72247 
MGI:88275,Ctnna2,"catenin (cadherin associated protein), alpha 2",6,,structural molecule activity,,,IEA,IPR000633 ,J:72247 
MGI:101864,Dag1,dystroglycan 1,9,,structural constituent of muscle,,,ISO,Q14118 ,J:164563 
MGI:1929538,Dap3,death associated protein 3,3,,structural constituent of ribosome,,,IBA,PTN000301682 ,J:265628 
MGI:94872,Dcn,decorin,10,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:94872,Dcn,decorin,10,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:94885,Des,desmin,1,,structural constituent of cytoskeleton,,,TAS,,J:10629 
MGI:107231,Dlg1,discs large MAGUK scaffold protein 1,16,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in hippocampal formation",,IDA,,J:157552 
MGI:107231,Dlg1,discs large MAGUK scaffold protein 1,16,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in hippocampal formation",,IMP,,J:157552 
MGI:1344351,Dlg2,discs large MAGUK scaffold protein 2,7,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in hippocampal formation",,IDA,,J:122983 
MGI:1344351,Dlg2,discs large MAGUK scaffold protein 2,7,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in hippocampal formation",,IMP,,J:122983 
MGI:1888986,Dlg3,discs large MAGUK scaffold protein 3,X,,structural constituent of postsynaptic density,,,ISO,RGD:68423 ,J:155856 
MGI:1277959,Dlg4,discs large MAGUK scaffold protein 4,11,,structural constituent of postsynaptic density,,,ISO,RGD:68424 ,J:155856 
MGI:1277959,Dlg4,discs large MAGUK scaffold protein 4,11,,structural molecule activity,,,NAS,,J:89778 
MGI:1346065,Dlgap1,DLG associated protein 1,17,,structural constituent of postsynaptic density,,,ISO,RGD:620223 ,J:155856 
MGI:106210,Dmbt1,deleted in malignant brain tumors 1,7,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:106210,Dmbt1,deleted in malignant brain tumors 1,7,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:94909,Dmd,"dystrophin, muscular dystrophy",X,,structural constituent of muscle,,,ISO,P11532 ,J:164563 
MGI:1341299,Dnm3,dynamin 3,1,,structural constituent of postsynapse,,,ISO,RGD:727949 ,J:155856 
MGI:1928392,Dpt,dermatopontin,1,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1928392,Dpt,dermatopontin,1,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:109611,Dsp,desmoplakin,13,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:104627,Dst,dystonin,1,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:103060,Ecm1,extracellular matrix protein 1,3,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:103060,Ecm1,extracellular matrix protein 1,3,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1339998,Efemp1,epidermal growth factor-containing fibulin-like extracellular matrix protein 1,11,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1339998,Efemp1,epidermal growth factor-containing fibulin-like extracellular matrix protein 1,11,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1891209,Efemp2,epidermal growth factor-containing fibulin-like extracellular matrix protein 2,19,,extracellular matrix constituent conferring elasticity,happens in lung,,RCA,,J:265604 
MGI:95317,Eln,elastin,5,,extracellular matrix constituent conferring elasticity,happens in lung|happens in colon,,RCA,,J:265604 
MGI:95317,Eln,elastin,5,,extracellular matrix constituent conferring elasticity,happens in islets of Langerhans,,RCA,,J:265607 
MGI:95317,Eln,elastin,5,,extracellular matrix structural constituent,,,IEA,IPR003979 ,J:72247 
MGI:2155091,Emid1,EMI domain containing 1,11,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:1926189,Emilin1,elastin microfibril interfacer 1,5,,extracellular matrix constituent conferring elasticity,,,IBA,PTN000396130 ,J:265628 
MGI:1926189,Emilin1,elastin microfibril interfacer 1,5,,extracellular matrix constituent conferring elasticity,,,IMP,MGI:3028845 ,J:87574 
MGI:1926189,Emilin1,elastin microfibril interfacer 1,5,,extracellular matrix constituent conferring elasticity,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1926189,Emilin1,elastin microfibril interfacer 1,5,,extracellular matrix constituent conferring elasticity,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2389136,Emilin2,elastin microfibril interfacer 2,17,,extracellular matrix constituent conferring elasticity,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1333772,Enam,enamelin,5,,structural constituent of tooth enamel,,,IBA,PTN001047821 ,J:265628 
MGI:1333772,Enam,enamelin,5,,structural constituent of tooth enamel,,,IDA,,J:223123 
MGI:95401,Epb41,erythrocyte membrane protein band 4.1,4,,structural molecule activity,,,IEA,IPR008379 ,J:72247 
MGI:103010,Epb41l1,erythrocyte membrane protein band 4.1 like 1,2,,structural molecule activity,,,IEA,IPR008379 ,J:72247 
MGI:103009,Epb41l2,erythrocyte membrane protein band 4.1 like 2,10,,structural molecule activity,,,IEA,IPR008379 ,J:72247 
MGI:103008,Epb41l3,erythrocyte membrane protein band 4.1 like 3,17,,structural constituent of cytoskeleton,happens in neuron,,TAS,,J:177866 
MGI:103008,Epb41l3,erythrocyte membrane protein band 4.1 like 3,17,,structural molecule activity,,,IEA,IPR008379 ,J:72247 
MGI:2386306,Eppk1,epiplakin 1,15,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:2151013,Erc1,ELKS/RAB6-interacting/CAST family member 1,6,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IDA,,J:263452 
MGI:2151013,Erc1,ELKS/RAB6-interacting/CAST family member 1,6,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IMP,,J:263452 
MGI:1098749,Erc2,ELKS/RAB6-interacting/CAST family member 2,14,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IDA,,J:263452 
MGI:1098749,Erc2,ELKS/RAB6-interacting/CAST family member 2,14,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IMP,,J:263452 
MGI:107507,Evpl,envoplakin,11,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:102547,Fau,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived),19,,structural constituent of ribosome,,,IEA,IPR006846 ,J:72247 
MGI:95487,Fbln1,fibulin 1,15,,extracellular matrix structural constituent,,,ISO,P23142 ,J:164563 
MGI:95487,Fbln1,fibulin 1,15,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:95488,Fbln2,fibulin 2,6,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:95488,Fbln2,fibulin 2,6,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1346091,Fbln5,fibulin 5,12,,extracellular matrix constituent conferring elasticity,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1346091,Fbln5,fibulin 5,12,,extracellular matrix constituent conferring elasticity,happens in lung|happens in colon,,RCA,,J:265604 
MGI:95489,Fbn1,fibrillin 1,2,,extracellular matrix structural constituent,,,IBA,PTN001170450 ,J:265628 
MGI:95489,Fbn1,fibrillin 1,2,,extracellular matrix structural constituent,,,ISO,P35555 ,J:164563 
MGI:95489,Fbn1,fibrillin 1,2,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:95489,Fbn1,fibrillin 1,2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:95490,Fbn2,fibrillin 2,18,,extracellular matrix structural constituent,,,IBA,PTN001170450 ,J:265628 
MGI:95490,Fbn2,fibrillin 2,18,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1316726,Fga,fibrinogen alpha chain,3,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1316726,Fga,fibrinogen alpha chain,3,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1316726,Fga,fibrinogen alpha chain,3,,structural molecule activity,,,ISO,P02671 ,J:164563 
MGI:99501,Fgb,fibrinogen beta chain,3,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99501,Fgb,fibrinogen beta chain,3,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99501,Fgb,fibrinogen beta chain,3,,structural molecule activity,,,ISO,P02675 ,J:164563 
MGI:95526,Fgg,fibrinogen gamma chain,3,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:95526,Fgg,fibrinogen gamma chain,3,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:95526,Fgg,fibrinogen gamma chain,3,,structural molecule activity,,,ISO,P02679 ,J:164563 
MGI:95553,Flg,filaggrin,3,,structural constituent of skin epidermis,,,IDA,,J:202807 
MGI:95553,Flg,filaggrin,3,,structural molecule activity,,,IEA,IPR003303 ,J:72247 
MGI:95566,Fn1,fibronectin 1,1,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:95566,Fn1,fibronectin 1,1,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2385368,Fras1,Fraser extracellular matrix complex subunit 1,5,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:95697,Gfap,glial fibrillary acidic protein,11,,structural constituent of cytoskeleton,,,IMP,MGI:2384719 ,J:78341 
MGI:95697,Gfap,glial fibrillary acidic protein,11,,structural constituent of cytoskeleton,,,ISO,RGD:2679 ,J:155856 
MGI:1927140,Git1,GIT ArfGAP 1,11,,structural constituent of postsynaptic specialization,,,ISO,RGD:69331 ,J:155856 
MGI:3780170,Gm2000,predicted gene 2000,1,,structural constituent of ribosome,,,IEA,IPR001854 IPR018254 IPR036049 ,J:72247 
MGI:3781727,Gm3550,predicted gene 3550,18,,structural constituent of ribosome,,,IBA,PTN000306390 ,J:265628 
MGI:3649053,Gm6096,predicted gene 6096,7,,structural constituent of ribosome,,,IBA,PTN000178698 ,J:265628 
MGI:3647029,Gm6133,predicted gene 6133,18,,structural constituent of ribosome,,,IBA,PTN000174131 ,J:265628 
MGI:3644991,Gm15013,predicted gene 15013,X,,structural constituent of ribosome,,,IBA,PTN000171891 ,J:265628 
MGI:5141974,Gm20509,predicted gene 20509,9,,structural constituent of ribosome,,,IBA,PTN000846433 ,J:265628 
MGI:5142003,Gm20538,predicted gene 20538,19,,structural molecule activity,,,IBA,PTN000357875 ,J:265628 
MGI:5547774,Gm28038,"predicted gene, 28038",2,,structural constituent of nuclear pore,,,IBA,PTN001265616 ,J:265628 
MGI:5804828,Gm45713,predicted gene 45713,7,,structural constituent of ribosome,,,IBA,PTN000166701 ,J:265628 
MGI:1337006,Hapln1,hyaluronan and proteoglycan link protein 1,13,,extracellular matrix structural constituent conferring compression resistance,happens in colon,,RCA,,J:265604 
MGI:2685047,Hmcn1,hemicentin 1,1,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:2685047,Hmcn1,hemicentin 1,1,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2677838,Hmcn2,hemicentin 2,2,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:2677838,Hmcn2,hemicentin 2,2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:96160,Hmga1,high mobility group AT-hook 1,17,,structural constituent of chromatin,"uses Rbp4,happens in nucleus,happens near SO:0000165",,TAS,,J:222150 
MGI:1347345,Homer1,homer scaffolding protein 1,13,,structural constituent of postsynapse,,,ISO,RGD:628725 ,J:155856 
MGI:1916503,Hspb2,heat shock protein 2,9,,structural constituent of eye lens,,,IEA,IPR003090 ,J:72247 
MGI:2685325,Hspb6,"heat shock protein, alpha-crystallin-related, B6",7,,structural constituent of eye lens,,,IEA,IPR003090 ,J:72247 
MGI:96257,Hspg2,perlecan (heparan sulfate proteoglycan 2),4,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:96257,Hspg2,perlecan (heparan sulfate proteoglycan 2),4,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:96441,Igfbp6,insulin-like growth factor binding protein 6,15,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:1352480,Igfbp7,insulin-like growth factor binding protein 7,5,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1352480,Igfbp7,insulin-like growth factor binding protein 7,5,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:3044955,Impg2,interphotoreceptor matrix proteoglycan 2,16,,extracellular matrix structural constituent,,,IEA,IPR032975 ,J:72247 
MGI:96568,Ina,"internexin neuronal intermediate filament protein, alpha",19,,structural constituent of postsynaptic actin cytoskeleton,happens in Schaffer collateral - CA1 synapse,,IMP,,J:263470 
MGI:96568,Ina,"internexin neuronal intermediate filament protein, alpha",19,,structural constituent of postsynaptic intermediate filament cytoskeleton,happens in Schaffer collateral - CA1 synapse,,IMP,,J:263470 
MGI:1916296,Isca1,iron-sulfur cluster assembly 1,13,,structural molecule activity,,,IEA,IPR016092 ,J:72247 
MGI:1921566,Isca2,iron-sulfur cluster assembly 2,12,,structural molecule activity,,,IEA,IPR016092 ,J:72247 
MGI:1891495,Jph1,junctophilin 1,1,,structural constituent of muscle,,,IMP,,J:128787 
MGI:1891495,Jph1,junctophilin 1,1,,structural constituent of muscle,,,IMP,MGI:2183252 ,J:78141 
MGI:96650,Jup,junction plakoglobin,11,,structural molecule activity,,,ISO,RGD:620412 ,J:155856 
MGI:96698,Krt1,keratin 1,15,,structural constituent of skin epidermis,,,ISO,P04264 ,J:164563 
MGI:96699,Krt2,keratin 2,15,,structural constituent of skin epidermis,"happens in keratinocyte,happens in epidermis suprabasal layer",,IMP,MGI:4363845 ,J:214772 
MGI:96696,Krt9,keratin 9,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96685,Krt10,keratin 10,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96687,Krt12,keratin 12,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:101925,Krt13,keratin 13,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96688,Krt14,keratin 14,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96689,Krt15,keratin 15,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96690,Krt16,keratin 16,11,,structural constituent of cytoskeleton,,,IDA,,J:80753 
MGI:96690,Krt16,keratin 16,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96691,Krt17,keratin 17,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96692,Krt18,keratin 18,15,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:96693,Krt19,keratin 19,11,,structural constituent of muscle,,,ISO,P08727 ,J:164563 
MGI:96693,Krt19,keratin 19,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1914059,Krt20,keratin 20,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:2148866,Krt23,keratin 23,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1922956,Krt24,keratin 24,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1918060,Krt25,keratin 25,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:2444913,Krt26,keratin 26,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1339999,Krt27,keratin 27,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1918093,Krt28,keratin 28,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1309993,Krt31,keratin 31,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1309995,Krt32,keratin 32,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1919138,Krt33a,keratin 33A,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1309991,Krt33b,keratin 33B,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1309994,Krt34,keratin 34,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1858899,Krt35,keratin 35,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:109364,Krt36,keratin 36,11,,structural constituent of skin epidermis,,,IDA,,J:2252 
MGI:109364,Krt36,keratin 36,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:3588208,Krt39,keratin 39,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:3629968,Krt40,keratin 40,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1915489,Krt42,keratin 42,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1861586,Krt71,keratin 71,15,,structural constituent of cytoskeleton,,,TAS,,J:61862 
MGI:96700,Krt84,keratin 84,15,,structural constituent of skin epidermis,,,IDA,,J:2252 
MGI:2442728,Krt222,keratin 222,11,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1916723,Krtap3-1,keratin associated protein 3-1,11,,structural molecule activity,,,IEA,IPR007659 ,J:72247 
MGI:109343,Lad1,ladinin,1,,structural molecule activity,,,IEA,IPR017404 ,J:72247 
MGI:99892,Lama1,"laminin, alpha 1",17,,extracellular matrix structural constituent,,,IBA,PTN000708003 ,J:265628 
MGI:99892,Lama1,"laminin, alpha 1",17,,extracellular matrix structural constituent,,,IDA,,J:76344 
MGI:99892,Lama1,"laminin, alpha 1",17,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99892,Lama1,"laminin, alpha 1",17,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99912,Lama2,"laminin, alpha 2",10,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99912,Lama2,"laminin, alpha 2",10,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99909,Lama3,"laminin, alpha 3",18,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99909,Lama3,"laminin, alpha 3",18,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:109321,Lama4,"laminin, alpha 4",10,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:109321,Lama4,"laminin, alpha 4",10,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:105382,Lama5,"laminin, alpha 5",2,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:105382,Lama5,"laminin, alpha 5",2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:96743,Lamb1,laminin B1,12,,extracellular matrix structural constituent,,,IBA,PTN001316882 ,J:265628 
MGI:96743,Lamb1,laminin B1,12,,extracellular matrix structural constituent,,,ISO,P07942 ,J:164563 
MGI:96743,Lamb1,laminin B1,12,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:96743,Lamb1,laminin B1,12,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99916,Lamb2,"laminin, beta 2",9,,extracellular matrix structural constituent,,,IBA,PTN001316882 ,J:265628 
MGI:99916,Lamb2,"laminin, beta 2",9,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99916,Lamb2,"laminin, beta 2",9,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99915,Lamb3,"laminin, beta 3",1,,extracellular matrix structural constituent,,,IBA,PTN001316882 ,J:265628 
MGI:99915,Lamb3,"laminin, beta 3",1,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99914,Lamc1,"laminin, gamma 1",1,,extracellular matrix structural constituent,,,IBA,PTN002577070 ,J:265628 
MGI:99914,Lamc1,"laminin, gamma 1",1,,extracellular matrix structural constituent,,,ISO,P11047 ,J:164563 
MGI:99914,Lamc1,"laminin, gamma 1",1,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99914,Lamc1,"laminin, gamma 1",1,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99913,Lamc2,"laminin, gamma 2",1,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:104698,Lim2,lens intrinsic membrane protein 2,7,,structural constituent of eye lens,,,TAS,,J:46338 
MGI:96816,Lor,loricrin,3,,structural constituent of cytoskeleton,,,IDA,,J:17951 
MGI:96816,Lor,loricrin,3,,structural constituent of skin epidermis,,,IDA,,J:17951 J:65187 
MGI:109151,Ltbp1,latent transforming growth factor beta binding protein 1,17,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:109151,Ltbp1,latent transforming growth factor beta binding protein 1,17,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99502,Ltbp2,latent transforming growth factor beta binding protein 2,12,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:99502,Ltbp2,latent transforming growth factor beta binding protein 2,12,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1321395,Ltbp4,latent transforming growth factor beta binding protein 4,7,,extracellular matrix structural constituent,happens in lung|happens in colon,PR:Q8K4G1-2,RCA,,J:265604 
MGI:1321395,Ltbp4,latent transforming growth factor beta binding protein 4,7,,extracellular matrix structural constituent,happens in islets of Langerhans,PR:Q8K4G1-2,RCA,,J:265607 
MGI:109347,Lum,lumican,10,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:109347,Lum,lumican,10,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:108559,Macf1,microtubule-actin crosslinking factor 1,4,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:1354953,Magi2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",5,,structural constituent of postsynaptic density,,,ISO,RGD:621855 ,J:155856 
MGI:1354953,Magi2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",5,,structural constituent of postsynaptic specialization,,,ISO,RGD:621855 ,J:155856 
MGI:892970,Mal,"myelin and lymphocyte protein, T cell differentiation protein",2,,structural constituent of myelin sheath,,,IBA,PTN000512260 ,J:265628 
MGI:892970,Mal,"myelin and lymphocyte protein, T cell differentiation protein",2,,structural constituent of myelin sheath,,,ISO,RGD:3037 ,J:155856 
MGI:892970,Mal,"myelin and lymphocyte protein, T cell differentiation protein",2,,structural constituent of myelin sheath,,,ISO,P21145 ,J:164563 
